date,JDfrom0,Iprec,WindSp,WindDir,RH,AirT,Swglob,TauCloud
01/08/2010 00:00,734351.000000,0.000000,0.200000,11.100000,100.000000,6.100000,0.000000,-9999.000000
01/08/2010 01:00,734351.041667,0.000000,0.400000,74.000000,100.000000,5.500000,0.000000,-9999.000000
01/08/2010 02:00,734351.083333,0.000000,0.500000,72.300000,100.000000,5.200000,0.000000,-9999.000000
01/08/2010 03:00,734351.125000,0.000000,0.600000,72.000000,100.000000,4.900000,0.000000,-9999.000000
01/08/2010 04:00,734351.166667,0.000000,0.700000,72.800000,100.000000,4.600000,0.000000,-9999.000000
01/08/2010 05:00,734351.208333,0.000000,0.700000,74.000000,100.000000,4.200000,0.000000,-9999.000000
01/08/2010 06:00,734351.250000,0.000000,0.700000,75.500000,100.000000,4.200000,5.560000,0.597673
01/08/2010 07:00,734351.291667,0.000000,0.700000,72.500000,98.900000,5.900000,136.110000,0.597673
01/08/2010 08:00,734351.333333,0.000000,0.400000,282.000000,94.700000,10.200000,341.670000,0.597673
01/08/2010 09:00,734351.375000,0.000000,1.900000,244.500000,77.500000,15.700000,522.220000,0.597673
01/08/2010 10:00,734351.416667,0.000000,2.600000,254.000000,73.200000,15.000000,669.440000,1.000000
01/08/2010 11:00,734351.458333,0.000000,2.500000,248.300000,68.900000,16.200000,763.890000,1.000000
01/08/2010 12:00,734351.500000,0.000000,2.900000,252.800000,61.100000,17.900000,802.780000,1.000000
01/08/2010 13:00,734351.541667,0.000000,2.200000,262.400000,59.200000,18.600000,836.110000,1.000000
01/08/2010 14:00,734351.583333,0.000000,1.600000,298.800000,61.100000,19.100000,675.000000,1.000000
01/08/2010 15:00,734351.625000,0.000000,2.000000,319.500000,61.600000,19.500000,652.780000,1.000000
01/08/2010 16:00,734351.666667,0.000000,1.700000,261.000000,61.700000,19.800000,683.330000,1.000000
01/08/2010 17:00,734351.708333,0.000000,1.800000,308.200000,65.600000,18.600000,436.110000,1.000000
01/08/2010 18:00,734351.750000,0.000000,1.700000,152.500000,70.600000,17.400000,236.110000,1.000000
01/08/2010 19:00,734351.791667,0.000000,0.800000,55.300000,81.800000,15.500000,52.780000,0.965980
01/08/2010 20:00,734351.833333,0.000000,0.800000,44.200000,91.000000,13.800000,8.330000,0.931960
01/08/2010 21:00,734351.875000,0.000000,0.900000,57.700000,98.300000,12.500000,0.000000,0.897940
01/08/2010 22:00,734351.916667,0.000000,0.400000,69.200000,99.900000,11.500000,0.000000,0.863920
01/08/2010 23:00,734351.958333,0.000000,0.500000,77.800000,100.000000,10.000000,0.000000,0.829900
02/08/2010 00:00,734352.000000,0.000000,0.700000,78.800000,100.000000,9.100000,0.000000,0.795880
02/08/2010 01:00,734352.041667,0.000000,0.600000,78.500000,100.000000,8.400000,0.000000,0.761860
02/08/2010 02:00,734352.083333,0.000000,0.700000,75.000000,100.000000,7.700000,0.000000,0.727840
02/08/2010 03:00,734352.125000,0.000000,0.700000,78.800000,100.000000,7.100000,0.000000,0.693820
02/08/2010 04:00,734352.166667,0.000000,0.700000,77.300000,100.000000,6.800000,0.000000,0.659800
02/08/2010 05:00,734352.208333,0.000000,0.800000,78.300000,100.000000,6.400000,0.000000,0.625781
02/08/2010 06:00,734352.250000,0.000000,0.800000,78.500000,100.000000,6.300000,8.330000,0.591761
02/08/2010 07:00,734352.291667,0.000000,0.800000,76.300000,99.000000,7.600000,130.560000,0.591761
02/08/2010 08:00,734352.333333,0.000000,0.900000,90.000000,93.300000,11.300000,327.780000,0.591761
02/08/2010 09:00,734352.375000,0.000000,1.700000,255.000000,79.200000,16.300000,505.560000,0.591761
02/08/2010 10:00,734352.416667,0.000000,2.400000,248.800000,67.800000,17.800000,658.330000,0.937048
02/08/2010 11:00,734352.458333,0.000000,1.900000,276.200000,66.000000,17.600000,647.220000,0.937048
02/08/2010 12:00,734352.500000,0.000000,1.300000,282.600000,62.100000,18.300000,580.560000,0.937048
02/08/2010 13:00,734352.541667,0.000000,1.300000,353.500000,60.000000,18.400000,425.000000,0.937048
02/08/2010 14:00,734352.583333,0.000000,1.900000,274.700000,65.800000,17.300000,311.110000,0.916920
02/08/2010 15:00,734352.625000,0.000000,1.900000,6.400000,66.900000,18.500000,647.220000,0.916920
02/08/2010 16:00,734352.666667,0.000000,2.100000,236.400000,68.400000,18.400000,619.440000,0.916920
02/08/2010 17:00,734352.708333,0.000000,1.600000,184.700000,71.200000,18.000000,461.110000,0.916920
02/08/2010 18:00,734352.750000,0.000000,1.300000,52.700000,73.100000,17.300000,244.440000,0.916920
02/08/2010 19:00,734352.791667,0.000000,0.900000,87.000000,81.600000,15.400000,58.330000,0.852045
02/08/2010 20:00,734352.833333,0.000000,0.600000,80.100000,89.700000,14.100000,5.560000,0.787170
02/08/2010 21:00,734352.875000,0.000000,0.400000,42.700000,95.500000,12.700000,0.000000,0.722295
02/08/2010 22:00,734352.916667,0.000000,0.400000,46.800000,98.700000,12.200000,0.000000,0.657420
02/08/2010 23:00,734352.958333,0.000000,0.800000,56.000000,98.400000,11.900000,0.000000,0.592545
03/08/2010 00:00,734353.000000,0.000000,0.600000,51.900000,99.800000,11.100000,0.000000,0.527670
03/08/2010 01:00,734353.041667,0.000000,0.400000,17.800000,100.000000,10.600000,0.000000,0.462795
03/08/2010 02:00,734353.083333,0.000000,0.200000,97.100000,100.000000,10.900000,0.000000,0.397920
03/08/2010 03:00,734353.125000,0.000000,0.200000,40.200000,100.000000,10.800000,0.000000,0.333044
03/08/2010 04:00,734353.166667,0.000000,0.200000,73.900000,100.000000,10.700000,0.000000,0.268169
03/08/2010 05:00,734353.208333,0.000000,0.100000,91.900000,100.000000,10.400000,0.000000,0.203294
03/08/2010 06:00,734353.250000,2.800000,0.300000,233.000000,100.000000,10.500000,0.000000,0.138419
03/08/2010 07:00,734353.291667,0.600000,0.300000,256.000000,100.000000,10.300000,16.670000,0.138419
03/08/2010 08:00,734353.333333,0.000000,0.600000,136.900000,100.000000,10.300000,47.220000,0.138419
03/08/2010 09:00,734353.375000,0.000000,0.200000,249.000000,100.000000,10.500000,116.670000,0.138419
03/08/2010 10:00,734353.416667,0.000000,0.300000,281.500000,99.900000,12.500000,294.440000,0.883283
03/08/2010 11:00,734353.458333,0.000000,1.000000,244.800000,89.600000,15.300000,586.110000,0.883283
03/08/2010 12:00,734353.500000,0.000000,2.100000,246.500000,69.900000,17.100000,858.330000,0.883283
03/08/2010 13:00,734353.541667,0.000000,2.400000,244.300000,62.300000,17.100000,730.560000,0.883283
03/08/2010 14:00,734353.583333,0.000000,2.400000,317.300000,55.900000,18.100000,863.890000,0.918634
03/08/2010 15:00,734353.625000,0.000000,1.400000,52.100000,64.600000,17.300000,625.000000,0.918634
03/08/2010 16:00,734353.666667,0.000000,1.200000,63.800000,78.600000,14.400000,155.560000,0.918634
03/08/2010 17:00,734353.708333,0.000000,1.000000,68.800000,74.600000,13.800000,127.780000,0.918634
03/08/2010 18:00,734353.750000,0.000000,0.700000,97.900000,73.600000,14.300000,169.440000,0.918634
03/08/2010 19:00,734353.791667,0.000000,1.000000,10.700000,75.500000,14.000000,108.330000,0.888282
03/08/2010 20:00,734353.833333,0.000000,0.800000,67.400000,81.800000,12.100000,22.220000,0.857931
03/08/2010 21:00,734353.875000,0.000000,0.200000,50.400000,85.200000,10.800000,0.000000,0.827579
03/08/2010 22:00,734353.916667,0.000000,0.600000,65.300000,92.300000,10.600000,0.000000,0.797227
03/08/2010 23:00,734353.958333,0.000000,0.500000,53.800000,90.400000,10.800000,0.000000,0.766875
04/08/2010 00:00,734354.000000,0.000000,0.500000,61.400000,93.300000,9.400000,0.000000,0.736523
04/08/2010 01:00,734354.041667,0.000000,0.200000,28.200000,93.600000,9.000000,0.000000,0.706171
04/08/2010 02:00,734354.083333,0.000000,0.300000,53.500000,95.600000,8.700000,0.000000,0.675819
04/08/2010 03:00,734354.125000,0.000000,0.400000,58.800000,98.400000,7.300000,0.000000,0.645468
04/08/2010 04:00,734354.166667,0.000000,0.300000,62.200000,100.000000,5.800000,0.000000,0.615116
04/08/2010 05:00,734354.208333,0.000000,0.400000,72.000000,100.000000,4.700000,0.000000,0.584764
04/08/2010 06:00,734354.250000,0.000000,0.200000,78.500000,100.000000,4.200000,5.560000,0.554412
04/08/2010 07:00,734354.291667,0.000000,0.800000,78.300000,95.900000,5.900000,125.000000,0.554412
04/08/2010 08:00,734354.333333,0.000000,0.500000,137.700000,88.500000,9.600000,333.330000,0.554412
04/08/2010 09:00,734354.375000,0.000000,1.100000,240.500000,69.000000,14.000000,452.780000,0.554412
04/08/2010 10:00,734354.416667,0.000000,1.600000,313.100000,60.900000,14.100000,475.000000,0.650810
04/08/2010 11:00,734354.458333,0.000000,1.700000,20.700000,64.600000,12.900000,294.440000,0.650810
04/08/2010 12:00,734354.500000,0.000000,1.400000,205.200000,67.100000,13.300000,436.110000,0.650810
04/08/2010 13:00,734354.541667,0.000000,1.600000,243.900000,70.600000,13.100000,358.330000,0.650810
04/08/2010 14:00,734354.583333,0.000000,1.900000,329.900000,68.800000,14.200000,594.440000,1.000000
04/08/2010 15:00,734354.625000,0.000000,1.500000,145.400000,67.300000,14.800000,652.780000,1.000000
04/08/2010 16:00,734354.666667,0.000000,1.300000,85.500000,68.700000,14.400000,369.440000,1.000000
04/08/2010 17:00,734354.708333,0.000000,1.500000,27.100000,73.100000,13.200000,152.780000,1.000000
04/08/2010 18:00,734354.750000,0.000000,1.100000,66.200000,77.800000,12.600000,116.670000,1.000000
04/08/2010 19:00,734354.791667,0.000000,1.000000,44.300000,81.500000,11.700000,41.670000,0.933316
04/08/2010 20:00,734354.833333,0.000000,1.000000,78.100000,85.700000,11.300000,2.780000,0.866632
04/08/2010 21:00,734354.875000,0.000000,1.000000,78.200000,89.700000,10.900000,0.000000,0.799948
04/08/2010 22:00,734354.916667,0.000000,0.700000,76.400000,90.500000,10.700000,0.000000,0.733264
04/08/2010 23:00,734354.958333,0.000000,0.500000,321.800000,92.300000,10.300000,0.000000,0.666580
05/08/2010 00:00,734355.000000,0.000000,0.700000,45.500000,92.200000,10.100000,0.000000,0.599896
05/08/2010 01:00,734355.041667,0.000000,0.500000,21.900000,90.500000,10.100000,0.000000,0.533213
05/08/2010 02:00,734355.083333,0.000000,0.700000,85.500000,92.100000,9.800000,0.000000,0.466529
05/08/2010 03:00,734355.125000,0.000000,0.400000,79.200000,92.400000,9.900000,0.000000,0.399845
05/08/2010 04:00,734355.166667,0.000000,1.100000,67.000000,92.700000,9.600000,0.000000,0.333161
05/08/2010 05:00,734355.208333,0.000000,0.800000,65.000000,90.400000,9.700000,0.000000,0.266477
05/08/2010 06:00,734355.250000,0.000000,1.300000,68.700000,91.200000,9.600000,0.000000,0.199793
05/08/2010 07:00,734355.291667,0.000000,1.300000,59.000000,90.900000,9.800000,47.220000,0.199793
05/08/2010 08:00,734355.333333,0.000000,0.900000,86.500000,81.000000,10.400000,105.560000,0.199793
05/08/2010 09:00,734355.375000,0.400000,0.900000,40.000000,81.000000,10.600000,141.670000,0.199793
05/08/2010 10:00,734355.416667,0.800000,0.600000,338.400000,97.500000,9.400000,141.670000,0.194031
05/08/2010 11:00,734355.458333,3.000000,0.900000,254.800000,100.000000,9.000000,130.560000,0.194031
05/08/2010 12:00,734355.500000,2.800000,1.000000,252.000000,100.000000,8.100000,83.330000,0.194031
05/08/2010 13:00,734355.541667,3.600000,0.800000,258.800000,100.000000,7.800000,100.000000,0.194031
05/08/2010 14:00,734355.583333,3.000000,0.900000,251.300000,100.000000,7.800000,55.560000,0.245279
05/08/2010 15:00,734355.625000,2.200000,1.200000,259.000000,100.000000,7.500000,63.890000,0.245279
05/08/2010 16:00,734355.666667,1.200000,1.800000,245.400000,100.000000,7.100000,72.220000,0.245279
05/08/2010 17:00,734355.708333,2.000000,1.000000,245.500000,100.000000,6.700000,44.440000,0.245279
05/08/2010 18:00,734355.750000,0.600000,0.900000,243.300000,100.000000,6.600000,38.890000,0.245279
05/08/2010 19:00,734355.791667,1.400000,0.900000,238.000000,100.000000,6.600000,19.440000,0.254474
05/08/2010 20:00,734355.833333,1.200000,1.300000,244.000000,100.000000,6.400000,0.000000,0.263669
05/08/2010 21:00,734355.875000,0.600000,1.500000,250.200000,100.000000,6.100000,0.000000,0.272864
05/08/2010 22:00,734355.916667,0.000000,1.600000,253.500000,100.000000,5.700000,0.000000,0.282059
05/08/2010 23:00,734355.958333,0.000000,1.300000,246.400000,100.000000,5.400000,0.000000,0.291254
06/08/2010 00:00,734356.000000,0.000000,0.400000,166.800000,100.000000,5.000000,0.000000,0.300449
06/08/2010 01:00,734356.041667,0.000000,0.300000,53.300000,100.000000,4.800000,0.000000,0.309643
06/08/2010 02:00,734356.083333,0.000000,0.400000,63.800000,100.000000,4.200000,0.000000,0.318838
06/08/2010 03:00,734356.125000,0.000000,0.200000,59.000000,100.000000,3.700000,0.000000,0.328033
06/08/2010 04:00,734356.166667,0.000000,0.300000,56.500000,100.000000,3.300000,0.000000,0.337228
06/08/2010 05:00,734356.208333,0.000000,0.100000,73.000000,100.000000,2.800000,0.000000,0.346423
06/08/2010 06:00,734356.250000,0.200000,0.200000,130.000000,100.000000,2.700000,25.000000,0.355618
06/08/2010 07:00,734356.291667,0.000000,0.100000,110.800000,100.000000,3.900000,83.330000,0.355618
06/08/2010 08:00,734356.333333,0.000000,0.300000,134.600000,100.000000,7.300000,277.780000,0.355618
06/08/2010 09:00,734356.375000,0.000000,0.700000,202.300000,100.000000,7.900000,161.110000,0.355618
06/08/2010 10:00,734356.416667,0.000000,1.100000,227.900000,99.200000,9.300000,322.220000,0.511333
06/08/2010 11:00,734356.458333,0.000000,1.200000,323.900000,90.200000,10.900000,475.000000,0.511333
06/08/2010 12:00,734356.500000,0.000000,0.400000,52.100000,97.100000,9.100000,155.560000,0.511333
06/08/2010 13:00,734356.541667,0.000000,1.100000,338.000000,97.800000,10.000000,238.890000,0.511333
06/08/2010 14:00,734356.583333,0.000000,1.000000,283.900000,95.300000,9.500000,166.670000,0.802664
06/08/2010 15:00,734356.625000,0.000000,1.200000,286.600000,91.800000,10.200000,305.560000,0.802664
06/08/2010 16:00,734356.666667,0.000000,1.000000,277.900000,83.500000,11.100000,272.220000,0.802664
06/08/2010 17:00,734356.708333,0.000000,1.500000,250.500000,76.800000,11.500000,333.330000,0.802664
06/08/2010 18:00,734356.750000,0.000000,1.200000,309.700000,67.200000,12.200000,255.560000,0.802664
06/08/2010 19:00,734356.791667,0.000000,0.600000,354.300000,80.000000,9.600000,69.440000,0.780646
06/08/2010 20:00,734356.833333,0.000000,0.400000,35.700000,96.400000,7.100000,5.560000,0.758629
06/08/2010 21:00,734356.875000,0.000000,0.500000,60.600000,99.800000,5.500000,0.000000,0.736612
06/08/2010 22:00,734356.916667,0.000000,0.500000,47.000000,100.000000,4.800000,0.000000,0.714594
06/08/2010 23:00,734356.958333,0.000000,0.300000,64.600000,100.000000,3.900000,0.000000,0.692577
07/08/2010 00:00,734357.000000,0.000000,0.300000,53.400000,100.000000,2.700000,0.000000,0.670560
07/08/2010 01:00,734357.041667,0.000000,0.400000,72.500000,100.000000,2.300000,0.000000,0.648543
07/08/2010 02:00,734357.083333,0.000000,0.200000,93.500000,100.000000,2.200000,0.000000,0.626525
07/08/2010 03:00,734357.125000,0.000000,0.300000,76.000000,100.000000,2.600000,0.000000,0.604508
07/08/2010 04:00,734357.166667,0.000000,0.300000,70.800000,100.000000,2.100000,0.000000,0.582491
07/08/2010 05:00,734357.208333,0.000000,0.300000,76.000000,100.000000,1.700000,0.000000,0.560473
07/08/2010 06:00,734357.250000,0.000000,0.400000,81.000000,100.000000,1.500000,5.560000,0.538456
07/08/2010 07:00,734357.291667,0.000000,0.600000,68.100000,100.000000,2.900000,113.890000,0.538456
07/08/2010 08:00,734357.333333,0.000000,0.400000,38.600000,97.200000,7.200000,286.110000,0.538456
07/08/2010 09:00,734357.375000,0.000000,1.200000,220.200000,81.000000,11.400000,494.440000,0.538456
07/08/2010 10:00,734357.416667,0.000000,2.700000,248.500000,64.200000,13.300000,627.780000,0.855196
07/08/2010 11:00,734357.458333,0.000000,2.300000,247.800000,62.400000,13.600000,647.220000,0.855196
07/08/2010 12:00,734357.500000,0.000000,2.700000,248.800000,63.700000,13.600000,436.110000,0.855196
07/08/2010 13:00,734357.541667,0.000000,2.000000,250.300000,61.600000,14.200000,402.780000,0.855196
07/08/2010 14:00,734357.583333,0.000000,1.600000,257.700000,61.200000,15.100000,425.000000,0.973366
07/08/2010 15:00,734357.625000,0.000000,1.800000,250.800000,59.900000,15.500000,363.890000,0.973366
07/08/2010 16:00,734357.666667,0.000000,1.900000,256.000000,53.900000,16.500000,536.110000,0.973366
07/08/2010 17:00,734357.708333,0.000000,0.900000,333.200000,56.200000,16.300000,344.440000,0.973366
07/08/2010 18:00,734357.750000,0.000000,0.600000,2.800000,75.200000,13.500000,113.890000,0.973366
07/08/2010 19:00,734357.791667,0.000000,0.400000,22.400000,77.200000,12.200000,38.890000,0.939882
07/08/2010 20:00,734357.833333,0.000000,0.500000,56.100000,86.800000,10.700000,2.780000,0.906398
07/08/2010 21:00,734357.875000,0.000000,0.700000,74.300000,94.600000,9.500000,0.000000,0.872914
07/08/2010 22:00,734357.916667,0.000000,0.500000,76.800000,97.400000,8.100000,0.000000,0.839430
07/08/2010 23:00,734357.958333,0.000000,0.500000,79.000000,99.900000,7.400000,0.000000,0.805945
08/08/2010 00:00,734358.000000,0.000000,0.600000,72.800000,100.000000,6.500000,0.000000,0.772461
08/08/2010 01:00,734358.041667,0.000000,0.600000,77.000000,100.000000,5.900000,0.000000,0.738977
08/08/2010 02:00,734358.083333,0.000000,0.700000,73.800000,100.000000,5.400000,0.000000,0.705493
08/08/2010 03:00,734358.125000,0.000000,0.600000,73.000000,100.000000,5.000000,0.000000,0.672009
08/08/2010 04:00,734358.166667,0.000000,0.600000,72.500000,100.000000,4.700000,0.000000,0.638524
08/08/2010 05:00,734358.208333,0.000000,0.600000,72.500000,100.000000,4.300000,0.000000,0.605040
08/08/2010 06:00,734358.250000,0.000000,0.700000,74.300000,100.000000,4.300000,2.780000,0.571556
08/08/2010 07:00,734358.291667,0.000000,0.800000,78.300000,99.200000,5.600000,108.330000,0.571556
08/08/2010 08:00,734358.333333,0.000000,0.500000,58.100000,92.900000,9.700000,322.220000,0.571556
08/08/2010 09:00,734358.375000,0.000000,2.000000,250.000000,68.800000,16.800000,508.330000,0.571556
08/08/2010 10:00,734358.416667,0.000000,2.800000,255.800000,57.300000,19.000000,658.330000,0.951906
08/08/2010 11:00,734358.458333,0.000000,2.200000,253.300000,47.900000,19.500000,494.440000,0.951906
08/08/2010 12:00,734358.500000,0.000000,3.100000,254.800000,58.600000,18.000000,741.670000,0.951906
08/08/2010 13:00,734358.541667,0.000000,1.500000,41.500000,55.500000,21.400000,777.780000,0.951906
08/08/2010 14:00,734358.583333,0.000000,1.800000,130.700000,61.400000,20.400000,638.890000,0.967039
08/08/2010 15:00,734358.625000,0.000000,1.800000,51.300000,59.600000,19.800000,511.110000,0.967039
08/08/2010 16:00,734358.666667,0.200000,1.100000,71.000000,61.600000,20.200000,183.330000,0.967039
08/08/2010 17:00,734358.708333,0.000000,1.000000,57.500000,76.100000,17.500000,250.000000,0.967039
08/08/2010 18:00,734358.750000,1.800000,1.500000,66.500000,90.500000,13.600000,69.440000,0.967039
08/08/2010 19:00,734358.791667,22.200000,1.600000,136.400000,96.000000,11.700000,8.330000,0.932309
08/08/2010 20:00,734358.833333,0.200000,0.600000,45.800000,100.000000,8.300000,0.000000,0.897579
08/08/2010 21:00,734358.875000,0.000000,0.300000,50.700000,100.000000,7.000000,0.000000,0.862849
08/08/2010 22:00,734358.916667,0.000000,0.200000,56.300000,100.000000,6.200000,0.000000,0.828119
08/08/2010 23:00,734358.958333,0.000000,0.200000,73.700000,100.000000,5.600000,0.000000,0.793389
09/08/2010 00:00,734359.000000,0.000000,0.300000,99.900000,100.000000,5.400000,0.000000,0.758659
09/08/2010 01:00,734359.041667,0.000000,0.300000,94.400000,100.000000,5.900000,0.000000,0.723929
09/08/2010 02:00,734359.083333,0.000000,0.300000,73.800000,100.000000,6.400000,0.000000,0.689199
09/08/2010 03:00,734359.125000,0.000000,0.500000,83.500000,100.000000,6.200000,0.000000,0.654469
09/08/2010 04:00,734359.166667,0.200000,0.500000,83.000000,100.000000,5.400000,0.000000,0.619739
09/08/2010 05:00,734359.208333,0.000000,0.300000,83.300000,100.000000,5.000000,0.000000,0.585009
09/08/2010 06:00,734359.250000,0.000000,0.500000,84.500000,100.000000,5.100000,8.330000,0.550279
09/08/2010 07:00,734359.291667,0.000000,0.500000,78.000000,100.000000,6.000000,100.000000,0.550279
09/08/2010 08:00,734359.333333,0.000000,0.400000,56.100000,100.000000,8.300000,297.220000,0.550279
09/08/2010 09:00,734359.375000,0.000000,0.400000,161.900000,99.700000,12.900000,486.110000,0.550279
09/08/2010 10:00,734359.416667,0.000000,0.500000,177.200000,84.400000,16.100000,650.000000,1.000000
09/08/2010 11:00,734359.458333,0.000000,0.700000,214.000000,76.900000,17.300000,755.560000,1.000000
09/08/2010 12:00,734359.500000,0.000000,1.500000,248.300000,68.900000,17.800000,811.110000,1.000000
09/08/2010 13:00,734359.541667,0.000000,1.400000,325.300000,73.300000,16.200000,663.890000,1.000000
09/08/2010 14:00,734359.583333,0.000000,1.400000,161.000000,70.400000,16.900000,655.560000,1.000000
09/08/2010 15:00,734359.625000,0.000000,1.100000,50.500000,71.500000,16.200000,450.000000,1.000000
09/08/2010 16:00,734359.666667,0.000000,1.300000,155.200000,75.900000,15.400000,225.000000,1.000000
09/08/2010 17:00,734359.708333,0.000000,1.400000,36.000000,77.500000,15.100000,247.220000,1.000000
09/08/2010 18:00,734359.750000,0.000000,1.200000,115.900000,83.000000,14.300000,136.110000,1.000000
09/08/2010 19:00,734359.791667,0.000000,0.800000,52.000000,88.500000,13.500000,50.000000,0.960175
09/08/2010 20:00,734359.833333,0.000000,0.600000,52.700000,98.400000,11.700000,0.000000,0.920349
09/08/2010 21:00,734359.875000,0.000000,0.600000,58.000000,100.000000,11.200000,0.000000,0.880524
09/08/2010 22:00,734359.916667,0.000000,0.400000,64.500000,100.000000,10.500000,0.000000,0.840699
09/08/2010 23:00,734359.958333,0.000000,0.400000,51.600000,100.000000,9.400000,0.000000,0.800873
10/08/2010 00:00,734360.000000,0.000000,0.400000,83.200000,100.000000,8.700000,0.000000,0.761048
10/08/2010 01:00,734360.041667,0.000000,0.400000,78.900000,100.000000,8.300000,0.000000,0.721223
10/08/2010 02:00,734360.083333,0.000000,0.500000,75.700000,100.000000,7.900000,0.000000,0.681397
10/08/2010 03:00,734360.125000,0.000000,0.600000,75.700000,100.000000,7.300000,0.000000,0.641572
10/08/2010 04:00,734360.166667,0.000000,0.700000,78.000000,100.000000,6.800000,0.000000,0.601746
10/08/2010 05:00,734360.208333,0.000000,0.700000,80.300000,100.000000,6.400000,0.000000,0.561921
10/08/2010 06:00,734360.250000,0.000000,0.300000,82.300000,100.000000,6.400000,2.780000,0.522096
10/08/2010 07:00,734360.291667,0.000000,0.600000,77.500000,100.000000,7.800000,66.670000,0.522096
10/08/2010 08:00,734360.333333,0.000000,0.400000,82.800000,97.900000,11.100000,283.330000,0.522096
10/08/2010 09:00,734360.375000,0.000000,1.400000,221.900000,81.700000,16.200000,477.780000,0.522096
10/08/2010 10:00,734360.416667,0.000000,1.700000,304.400000,76.600000,15.600000,411.110000,0.672331
10/08/2010 11:00,734360.458333,0.000000,1.600000,256.000000,71.500000,17.000000,741.670000,0.672331
10/08/2010 12:00,734360.500000,1.800000,0.400000,8.000000,74.300000,15.600000,333.330000,0.672331
10/08/2010 13:00,734360.541667,1.800000,0.600000,19.000000,91.900000,13.900000,186.110000,0.672331
10/08/2010 14:00,734360.583333,3.800000,0.600000,342.800000,100.000000,11.900000,100.000000,0.465066
10/08/2010 15:00,734360.625000,0.600000,0.800000,40.500000,100.000000,11.000000,36.110000,0.465066
10/08/2010 16:00,734360.666667,0.200000,1.100000,43.700000,100.000000,10.900000,111.110000,0.465066
10/08/2010 17:00,734360.708333,0.000000,1.400000,49.600000,99.900000,11.600000,269.440000,0.465066
10/08/2010 18:00,734360.750000,0.000000,0.900000,43.000000,100.000000,10.800000,91.670000,0.465066
10/08/2010 19:00,734360.791667,0.000000,0.300000,14.700000,100.000000,9.600000,55.560000,0.458973
10/08/2010 20:00,734360.833333,0.000000,0.100000,48.000000,100.000000,9.000000,5.560000,0.452879
10/08/2010 21:00,734360.875000,0.000000,0.300000,47.000000,100.000000,8.700000,0.000000,0.446785
10/08/2010 22:00,734360.916667,0.000000,0.400000,74.300000,100.000000,7.800000,0.000000,0.440691
10/08/2010 23:00,734360.958333,0.200000,0.600000,57.400000,100.000000,8.000000,0.000000,0.434598
11/08/2010 00:00,734361.000000,0.000000,0.100000,126.000000,100.000000,8.400000,0.000000,0.428504
11/08/2010 01:00,734361.041667,0.000000,0.100000,84.500000,100.000000,8.300000,0.000000,0.422410
11/08/2010 02:00,734361.083333,0.000000,0.200000,58.000000,100.000000,8.000000,0.000000,0.416316
11/08/2010 03:00,734361.125000,0.000000,0.200000,45.800000,100.000000,7.900000,0.000000,0.410223
11/08/2010 04:00,734361.166667,0.000000,0.300000,75.300000,100.000000,6.900000,0.000000,0.404129
11/08/2010 05:00,734361.208333,0.000000,0.300000,81.200000,100.000000,6.400000,0.000000,0.398035
11/08/2010 06:00,734361.250000,0.000000,0.500000,76.300000,100.000000,6.400000,13.890000,0.391941
11/08/2010 07:00,734361.291667,0.000000,0.100000,72.100000,100.000000,7.600000,86.110000,0.391941
11/08/2010 08:00,734361.333333,0.000000,0.100000,18.900000,100.000000,10.300000,150.000000,0.391941
11/08/2010 09:00,734361.375000,0.000000,0.300000,265.500000,100.000000,13.300000,350.000000,0.391941
11/08/2010 10:00,734361.416667,0.000000,1.400000,249.100000,89.900000,15.800000,444.440000,0.961739
11/08/2010 11:00,734361.458333,0.000000,1.700000,256.400000,79.800000,16.200000,688.890000,0.961739
11/08/2010 12:00,734361.500000,0.000000,1.900000,318.700000,68.600000,17.600000,708.330000,0.961739
11/08/2010 13:00,734361.541667,0.000000,2.000000,213.500000,58.800000,18.300000,783.330000,0.961739
11/08/2010 14:00,734361.583333,0.000000,1.800000,277.800000,59.200000,17.900000,516.670000,0.883682
11/08/2010 15:00,734361.625000,0.000000,1.300000,269.100000,63.800000,18.200000,555.560000,0.883682
11/08/2010 16:00,734361.666667,0.000000,0.600000,77.700000,81.700000,15.700000,108.330000,0.883682
11/08/2010 17:00,734361.708333,0.000000,0.500000,69.700000,95.600000,14.400000,108.330000,0.883682
11/08/2010 18:00,734361.750000,0.000000,1.200000,42.600000,94.400000,14.200000,88.890000,0.883682
11/08/2010 19:00,734361.791667,0.000000,0.300000,40.700000,89.200000,13.200000,27.780000,0.820213
11/08/2010 20:00,734361.833333,0.000000,0.300000,43.400000,99.500000,11.200000,2.780000,0.756744
11/08/2010 21:00,734361.875000,0.000000,0.200000,6.100000,100.000000,9.600000,0.000000,0.693276
11/08/2010 22:00,734361.916667,0.000000,0.200000,36.500000,100.000000,9.300000,0.000000,0.629807
11/08/2010 23:00,734361.958333,0.000000,1.100000,72.500000,100.000000,9.900000,0.000000,0.566338
12/08/2010 00:00,734362.000000,0.000000,1.600000,72.300000,100.000000,10.700000,0.000000,0.502869
12/08/2010 01:00,734362.041667,0.000000,1.500000,70.800000,97.300000,11.000000,0.000000,0.439400
12/08/2010 02:00,734362.083333,0.000000,1.700000,71.800000,98.200000,10.600000,0.000000,0.375931
12/08/2010 03:00,734362.125000,0.000000,1.700000,69.000000,96.100000,10.400000,0.000000,0.312462
